,x,y,radius,breast_area,count,mean,std,min,25%,50%,75%,max,skew,kurtosis
test_Mix_DPerc0_c_1.dcm,1718.0,911.0,32.00000000000001,421792,4096.0,0.9837861232011045,0.0016504177728461184,0.9799496452277409,0.9824368657969024,0.9837186236362249,0.9849851224536508,0.9889677271686885,0.28149719812819374,-0.5201740673518073
test_Mix_DPerc0_c_1.dcm,1712.0,420.0,32.00000000000001,421792,4096.0,0.9739125413662547,0.006338342726836352,0.9489433127336537,0.9712520027466239,0.9747005416952773,0.9781528953994049,0.9876554512855726,-1.0635025226325,1.8034025857285558
test_Mix_DPerc0_c_1.dcm,1593.0,603.0,32.00000000000001,421792,4096.0,0.9790871789346819,0.0036930170307692724,0.9669336995498589,0.9767605096513313,0.9796597238117036,0.9816891737239642,0.9886778057526513,-0.5181039532453735,-0.012951445616152598
test_Mix_DPerc0_c_1.dcm,1539.0,718.0,32.00000000000001,421792,4096.0,0.9799744262369344,0.005194348134276251,0.9672999160753796,0.9761043717097734,0.980041199359121,0.983260852979324,0.9966887922484169,0.2558957313109434,-0.12138084005948006
test_Mix_DPerc0_c_1.dcm,1480.0,879.0,32.00000000000001,421792,4096.0,0.9799508559655623,0.0038987288890191267,0.9664606698710613,0.9774166475928893,0.9801632715342946,0.9828183413443198,0.9896543831540399,-0.3655436994747096,-0.04450118545576711
test_Mix_DPerc0_c_1.dcm,1733.0,838.0,22.627416997969533,421792,1936.0,0.9836136626886018,0.002418701605298757,0.9783474479285877,0.9818570229648279,0.9833218890669108,0.9850652323186084,0.9910429541466392,0.4888740003192142,-0.23391493795238733
test_Mix_DPerc0_c_1.dcm,1699.0,954.0,22.627416997969533,421792,1936.0,0.9827673386941682,0.0017494204279253965,0.9781643396658274,0.9814450293736171,0.9826504921034561,0.9841000991836423,0.9883726253147174,0.13690078519193546,-0.5697665371780514
test_Mix_DPerc0_c_1.dcm,1690.0,1388.0,22.627416997969533,421792,1936.0,0.9840947002012047,0.0016353623700495455,0.9803616388189517,0.9828336003662165,0.9838864728770885,0.9852292668039979,0.9889066910811017,0.422853721605672,-0.502220229442827
test_Mix_DPerc0_c_1.dcm,1664.0,1454.0,22.627416997969533,421792,1936.0,0.9833359106577962,0.0020525581369522637,0.97949187457084,0.9816586556801709,0.9830548561837186,0.9848020141908904,0.989547570000763,0.4596908092254946,-0.6297319420388745
test_Mix_DPerc0_c_1.dcm,1657.0,475.0,22.627416997969533,421792,1936.0,0.9766810539696471,0.004821819674793433,0.9601892118715191,0.9747920958266575,0.9775082017242694,0.9798619058518349,0.9869230182345312,-0.8052702284426478,0.3652769467473911
