,contrast_cluster_1,dissimilarity_cluster_1,homogeneity_cluster_1,energy_cluster_1,contrast_cluster_2,dissimilarity_cluster_2,homogeneity_cluster_2,energy_cluster_2,contrast_cluster_3,dissimilarity_cluster_3,homogeneity_cluster_3,energy_cluster_3,contrast_cluster_4,dissimilarity_cluster_4,homogeneity_cluster_4,energy_cluster_4
p214-010-60880-cl.png,251327037.5,6904856.5,8105011.696545855,46415.77540777002,1235399381.5,19284651.25,7958660.651965255,53958.61697549265,2808956984.75,29508175.0,7952104.8964634705,61504.26648199485,2072480130.0,18104472.0,8165789.417691501,56017.95249565246
p214-010-60880-cr.png,85688512.75,3030794.25,8209746.51848645,61166.26262581907,609770771.75,10033996.0,8143417.978961524,45838.43315973731,1655275579.25,17672226.5,8129411.173294027,43831.944276126815,1259975048.75,11602991.0,8219829.029901816,33552.15215015196
p214-010-60880-ml.png,128687975.5,4756271.75,7991684.807961021,76250.62676700328,841333678.0,13157599.5,8052426.785855407,51474.19134447198,2738634152.25,26407463.0,7951356.56817895,48719.76841174252,2283989356.25,18904132.0,8057997.692976181,62066.33208436613
p214-010-60880-mr.png,92171505.5,3249013.75,8123630.0897806715,55636.31035281726,632186381.5,9543552.25,8170302.060081802,59591.967387896104,2242768397.75,21695865.0,8022295.504724352,59040.01129674142,1919142938.5,16079268.5,8127216.650717871,54505.59182656265
p214-010-60916-cl.png,205792863.25,6777503.25,13101261.206381598,58621.75063139151,1832801305.0,31100501.25,12717821.843669774,88451.32176888501,4823863020.0,58724831.5,12480793.858753076,109585.46251445773,3770505981.25,37701893.0,12998620.105779307,85485.73112036163
p214-010-60916-cr.png,235567604.0,7054967.25,13144799.280914698,51965.14709589643,1888751507.0,31028142.0,12783061.763075575,84216.87483063202,4760845934.25,57214412.0,12537266.476584096,101823.1107245704,3645971002.25,36086944.25,13033245.341368407,70089.38830249399
p214-010-60916-ml.png,427583284.75,10729714.0,12924884.197741747,54704.914749267315,3257168134.0,44338107.5,12511310.477717698,88676.5696948894,7778865452.75,76930074.5,12388224.239603132,106238.43515147627,5577643977.5,47139296.75,12857670.20561128,81795.34436799966
p214-010-60916-mr.png,719359316.25,15441419.0,12823821.572728362,65839.25704034296,3121351587.0,42635574.0,12608665.124437843,89921.31018890653,6188831102.5,62044042.25,12588973.250182023,87407.73786163259,4375966214.0,37729589.5,12959232.939285364,63447.356372815026
p214-010-60929-cl.png,343308230.75,8436131.75,8033565.937556233,49733.29088822785,1643736750.75,22288477.75,7924729.1281193085,48198.15108099277,3241775640.5,29977919.25,7948068.797945706,49525.483378595396,2082844457.75,15740574.5,8209263.226867111,60840.83398404765
p214-010-60929-cr.png,279676986.25,7923287.0,8005277.718451619,63049.191697833754,1261553202.5,19931402.0,7913360.588550638,57788.79184369427,2388092792.75,25183045.5,7994806.927453639,54824.65006672179,1533844645.25,13145517.0,8230180.224626204,41606.248754046734
p214-010-60929-ml.png,260554394.25,5938663.5,8109316.410506099,51365.86222668513,1168278021.0,16652912.5,7986204.377439678,57879.479983118996,1962413618.75,20771300.25,8007918.595069687,64165.13542906583,1088088812.75,9491901.75,8301825.357585049,38015.74426849335
p214-010-60929-mr.png,276762238.0,6283507.0,8140241.570842189,45176.396431173256,1104975075.75,16549736.25,7962286.555672351,54550.22782270567,2048891043.25,21572970.5,8011227.092845637,42834.67317758063,1329318492.5,11778543.0,8241097.736960307,47140.23953502336
p214-010-61062-cl.png,614638591.0,17652067.5,12475675.72608981,89607.67694271124,2975933185.75,51251090.75,12088647.66744443,131552.0787484526,7031302446.0,85521178.25,11936598.95343884,150961.1623918126,5602215824.25,57486897.75,12561325.85132873,111346.19023611088
p214-010-61062-cr.png,451097170.25,14098458.0,12537436.401883002,93704.62862186211,2256362531.25,39860727.75,12327361.147470362,105423.76520350241,6433166603.0,76839041.5,12044948.911565889,123945.71657469662,5580828034.75,57196812.25,12421052.375163177,101206.69035754503
p214-010-61062-ml.png,805719838.75,20826829.5,12340597.378617862,100356.7851206802,2972053827.25,47804064.75,12290021.125769157,107882.95173446242,6704617981.0,74962940.5,12128070.732726216,117638.88555153523,5466720557.0,51860188.75,12604911.755368669,90924.58739385166
p214-010-61062-mr.png,1027313539.75,23916031.75,12285641.762933845,101044.07315359991,3467534421.75,51988129.75,12310855.479798893,123622.8090708745,7073060265.25,75819784.5,12247984.40505642,114447.39572767465,5639091783.75,52353336.75,12618282.286094874,82184.88116802034
p214-010-61236-cl.png,485003957.0,13856442.25,12552640.162282486,78656.26852337102,2504085994.75,37268399.25,12607440.967898231,83525.88070238085,6104627791.5,63209082.0,12423852.426622808,86656.2083825346,4691224456.5,40623845.75,12897366.623257263,72379.14129226404
p214-010-61236-cr.png,231922199.5,7337802.5,12953712.946192078,73295.66346421943,1759975142.75,28044122.25,12695896.122769205,78989.93330481226,5100930621.75,55911772.0,12445759.221437205,94496.71965295053,4057201406.75,37218353.5,12901325.529499523,72091.50888135214
p214-010-61236-ml.png,411944787.25,12837603.25,12478485.37649113,82860.85205899626,2479950554.75,37359964.25,12569831.14044103,81277.68517473362,6319265228.5,66118337.25,12384496.193505846,101061.234824818,4863299936.75,43285249.0,12794603.121305287,67080.27541948995
p214-010-61236-mr.png,548002720.0,14181150.25,12526271.429235598,76803.1160196398,2306562085.75,32920287.75,12738406.621725552,79490.20933851079,5623695170.5,56275787.5,12544437.566657145,78178.84741879709,4480500147.25,38590333.75,12857259.495954197,65334.50973665899
p214-010-61246-cl.png,748681881.75,17090168.0,7756303.567891152,73126.46084401396,2486788239.0,39131837.0,7457380.817416171,91697.48502975155,2686815774.0,31075325.0,7870723.925936407,55661.43908634642,912165669.0,7624326.75,8393142.714076536,49195.519027695744
p214-010-61246-cr.png,700416267.0,15416601.0,7878362.032930275,60515.106940398065,2301425523.5,35669377.25,7606883.598905219,81047.09767112773,2630762446.5,30382543.25,7933601.463408649,73242.75064607803,1075138515.5,9719019.25,8353254.773592699,52612.20384593125
p214-010-61246-ml.png,491843940.5,12638767.25,7824148.943255133,59289.66020552775,1857186018.0,29925552.0,7664220.384173039,70439.7651657712,2528964460.5,28633788.75,7945248.434600724,57960.34466022496,1222484830.0,10886120.25,8319054.376487939,47120.895445929236
p214-010-61246-mr.png,562624194.5,14212447.75,7779191.229073463,71351.48305257875,1818486638.5,29894964.5,7683001.019952742,71713.40572924571,2205349656.75,25585608.5,7993823.902134405,64564.84362587273,1032501698.0,9219161.25,8345237.565281198,46399.709735138764
p214-010-61445-cl.png,109510856.5,3260134.5,13337905.071574131,62122.511891861424,976262330.25,14133363.0,13251132.441800382,55784.7934757077,3149591188.0,34073357.0,12941050.366011517,68961.47629668143,2617595495.0,24106285.0,13203853.279459748,67474.19962517565
p214-010-61445-cr.png,131306744.75,3423928.5,13386392.220719405,59155.543282912564,1452091680.5,19658537.0,13179576.681369625,57478.19292229346,3754426852.0,39773271.25,12910454.764041467,71170.5850643467,2725464663.5,24594653.75,13232224.267472614,62266.052748867114
p214-010-61445-ml.png,282482573.5,6956791.5,13095998.131900424,59583.758956649006,1757267608.5,23141955.0,13131278.1183002,64352.61074954299,4412240939.25,46281251.75,12719144.213161435,82249.50758160758,3308043181.75,29568708.0,13164919.055973206,72945.27924943782
p214-010-61445-mr.png,348982571.0,7224608.75,13139685.816404466,45389.97043535413,2108306386.75,25377364.5,13110616.631177673,72470.22158535436,4659148755.5,45540457.5,12809577.388797827,73997.06807211135,3167452582.0,26986616.75,13185066.32235123,62991.67013086171
p214-010-61546-cl.png,178123201.75,5682056.0,13214308.679923732,44045.925627253375,1841601817.75,29535290.0,12835469.158064267,80227.43293605893,4038889875.5,48152957.5,12646689.793381728,86242.58113639159,2473365293.25,23224135.25,13259789.722321536,54762.75173379625
p214-010-61546-cr.png,268479243.5,7538692.75,13169396.268512756,46504.87168422378,2136317373.0,34496079.0,12671959.668855557,87039.34585661232,4102808543.25,49240676.0,12643375.743746929,93287.7669297552,2294852354.75,22010815.5,13272879.950030582,62073.60998323487
p214-010-61546-ml.png,438639392.5,10760794.25,12894906.71891959,65476.66738366023,2026070042.75,27475098.0,12983766.73424845,72329.23145301812,4427895341.25,44109517.25,12792990.434928387,58436.0355054782,3177189254.25,26206097.0,13194615.837852055,49319.73741908894
p214-010-61546-mr.png,579669278.5,13738693.75,12783246.141263708,64675.52691199621,2447821075.75,34091459.75,12765031.286955437,66384.26662862071,3702918211.0,37691927.25,12919209.660627358,60950.91058911165,1872309019.75,15185939.25,13382810.837169547,62712.16498292143
p214-010-61626-cl.png,621507609.75,20013951.25,12194947.515779406,122893.12597977521,3529872114.75,66278722.75,11616299.979025155,186500.16408443675,8720565316.25,119201968.0,10901591.709937396,229766.1959737225,6908923904.75,77358963.5,12162528.140984148,153364.54336177258
p214-010-61626-cr.png,653362003.5,20380546.0,12276848.435743557,117290.96997905915,4004053601.25,73169093.25,11541531.99787174,201377.7045051231,9188468756.0,124010602.0,10931600.697051339,232580.28395172057,6915903970.0,75360893.5,12340299.299456526,149067.4981076207
p214-010-61626-ml.png,1051025347.5,26805634.5,12013486.215715256,120115.40958105179,4912010831.0,76484384.25,11658406.160527404,171020.60564990097,9091145135.5,106223076.75,11428300.12265343,168580.86528370925,5763294601.0,54372209.75,12732974.928278692,93695.19267094298
p214-010-61626-mr.png,1218621494.25,29739054.25,11972500.121141104,120031.93100102973,5481915895.75,82680202.0,11620335.995274315,175535.88037011714,9940103519.5,113023843.25,11488994.276328586,176764.69726092642,6444831820.75,60847349.0,12622846.750829369,100034.23246592602
p214-010-61823-cl.png,537426501.5,15964990.5,12564012.8316345,86004.55345209019,2573393565.5,43264657.0,12365917.544640787,101213.25859634586,6280183852.5,70230506.5,12264091.990852311,99405.65244906835,5107219535.75,46511672.75,12805785.347536128,66673.82511776293
p214-010-61823-cr.png,460808301.5,14519876.75,12564022.515543524,88588.08584279087,2428715295.75,41893406.5,12313627.470905628,92997.24683540655,5914667989.25,67277131.75,12244977.68719542,99192.24971828595,4609522975.25,42388686.5,12843260.44253579,79762.82046113783
p214-010-61823-ml.png,586927766.0,16420294.75,12372726.631720327,94843.4397754712,2500454354.75,39602594.25,12495556.682028096,88640.19779737169,5322717812.0,59399095.0,12411038.741881777,97506.01863340242,3929111411.25,37089490.0,12857921.564898828,62949.997332870844
p214-010-61823-mr.png,709775806.75,18732646.75,12280310.689102028,92843.95689637295,2806237284.25,42653893.0,12467970.898896549,95638.62483371743,5161131804.5,56264192.75,12546121.809692115,85358.41595710897,3496273283.5,32301573.75,13000208.686171705,57370.109716023435
p214-010-62144-cl.png,622204729.25,19715783.25,12201993.37222366,107114.3671694123,3425116046.0,58586716.0,11821886.049084038,123108.67082605949,7904421193.25,88846800.25,11888431.372954568,126697.75843890719,5901139080.25,53926247.0,12626215.973294869,86340.66719630727
p214-010-62144-cr.png,470954127.0,14593719.75,12617560.7393674,91394.43525027888,2875406317.75,50949020.75,11966428.281563543,123414.24322980958,6673496167.25,79497136.5,12018311.271148136,124513.6991751443,4912653276.0,47705592.0,12734233.846962921,82654.34319188428
p214-010-62144-ml.png,529224812.0,16334315.5,12162778.266537398,104803.7584473107,4287022083.75,62149193.0,12018776.366692867,130427.47903102051,10218957011.75,108315770.25,11691681.022769555,146824.77085014747,7171420690.75,63351777.25,12600470.950694446,100509.70944004909
p214-010-62144-mr.png,810597403.0,21639192.25,12288115.630533334,95373.91409059796,4445192947.75,67170927.75,12017507.689914484,134830.8382540823,9909917688.5,108897622.5,11712624.61485689,153215.62906610977,7364322008.5,66790130.0,12562980.178789482,100835.26266460505
p214-010-62326-cl.png,772258025.75,23228848.0,12095542.2625672,120653.9736783588,3626877434.0,63442001.5,11652085.360678634,152784.76593113499,7129264168.25,86266198.5,11799335.12473866,135589.4251073824,4844354168.5,47869570.0,12693989.12240288,92091.03917699907
p214-010-62326-cr.png,682641775.0,21708595.75,11904224.417018406,117222.79377367714,3039968890.75,50153021.5,12095583.652203847,110179.09360067597,7700503500.5,83365593.25,11895122.4129919,110437.53603978413,6267423046.75,55907165.75,12549883.022831004,85918.03539514245
p214-010-62326-ml.png,1211954071.75,32862376.0,11611343.117260508,144893.91589236137,4476868058.5,73060100.0,11583328.646175392,160250.30890210028,8054441170.75,91114671.25,11789570.97289712,132320.61459842743,5593146355.75,52067724.5,12633775.659856401,91309.22374042499
p214-010-62326-mr.png,1254322340.0,32174508.5,11649041.974100554,130790.75942907628,4421410212.0,67482193.75,11809927.328070212,136142.93009045307,7072581048.25,75297020.25,12112721.549756635,106403.75158118061,4395407765.0,37936950.5,12904307.58090504,66287.0937517758
p214-010-62465-cl.png,646922355.5,20791004.25,11863996.555406064,123531.42543072892,3168431200.0,51709603.25,12062094.967686094,110815.03526685675,8479095951.75,91293741.0,11884222.616104081,122488.0196356597,7083793096.0,64714551.0,12352773.310014924,92295.02172921762
p214-010-62465-cr.png,620195338.25,17769271.5,12391483.143350357,90913.35916589168,3360735279.5,52912712.75,12078206.4676789,106063.79289754719,7536543591.75,82059406.75,12029427.065360058,119895.86574542557,5406765461.0,48813184.25,12721630.380606662,86403.51600981405
p214-010-62465-ml.png,638477499.5,18936344.25,11952446.589982681,127259.67956210366,3228025203.0,51132328.0,12108247.340489969,120355.13742752225,8574354340.25,94611301.75,11740613.547212476,139723.5125947222,6974256486.75,66579063.5,12207451.0486149,106721.4520766273
p214-010-62465-mr.png,554966533.5,16690319.0,12186318.768470062,108251.48999044696,2930588656.25,46756891.75,12313584.44392976,115296.73729441717,7083095815.5,80894761.0,12025431.973500438,125770.36863315928,5431879067.75,52675021.75,12594691.610426564,96405.71053847266
