,count,mean,std,min,25%,50%,75%,max,skew,kurtosis
p214-010-60167-ml.png,3610672.0,0.31163956595945613,0.11306574327246835,0.03137254901960784,0.2235294117647059,0.3058823529411765,0.39215686274509803,0.9058823529411765,0.38032621403680733,-0.18161737988565813
p214-010-60167-mr.png,3733568.0,0.3082489268741767,0.11311032818294864,0.03529411764705882,0.21568627450980393,0.2980392156862745,0.38823529411764707,0.8745098039215686,0.38933163418938466,-0.4378540625022916
p214-010-60171-cl.png,3363984.0,0.28394162467863715,0.13232343499567742,0.011764705882352941,0.1843137254901961,0.2980392156862745,0.3803921568627451,0.8431372549019608,-0.0722175031767358,-0.7270462368917651
p214-010-60171-cr.png,2839088.0,0.2903524404357191,0.13247375011243623,0.0196078431372549,0.17647058823529413,0.3058823529411765,0.38823529411764707,0.8862745098039215,-0.02478387765841357,-0.8245420903384283
p214-010-60171-ml.png,3934224.0,0.3316645855825747,0.12349748076155077,0.0392156862745098,0.22745098039215686,0.33725490196078434,0.4235294117647059,0.8313725490196079,0.09459903388996765,-0.7272500771822816
p214-010-60171-mr.png,3653888.0,0.3276998949408112,0.13359178953965342,0.03137254901960784,0.2,0.34509803921568627,0.43137254901960786,0.8313725490196079,0.03160644380505772,-1.01039353126864
p214-010-60174-cl.png,1300016.0,0.30302011667548717,0.17557162779166752,0.0196078431372549,0.14901960784313725,0.27450980392156865,0.44313725490196076,0.8901960784313725,0.44282004744375114,-0.8520232241647789
p214-010-60174-cr.png,1052128.0,0.2843353734936599,0.15534917518464136,0.01568627450980392,0.14901960784313725,0.26666666666666666,0.39215686274509803,1.0,0.5300556080410008,-0.3844743097576545
p214-010-60174-ml.png,1438704.0,0.2849392993999608,0.1539001730591096,0.0392156862745098,0.15294117647058825,0.24705882352941178,0.4,0.8784313725490196,0.6467552213541138,-0.5555329648507417
p214-010-60174-mr.png,1276352.0,0.2892997708911575,0.16132256646078613,0.023529411764705882,0.15294117647058825,0.2549019607843137,0.4,1.0,0.7385137789200971,-0.23217628192971615
p214-010-60176-cl.png,3929664.0,0.2841411118200475,0.10701461536050001,0.03137254901960784,0.20392156862745098,0.28627450980392155,0.3568627450980392,0.9764705882352941,0.17187744842255512,-0.11797433739183945
p214-010-60176-cr.png,3629328.0,0.28009961094293856,0.10370260249776611,0.023529411764705882,0.20392156862745098,0.28627450980392155,0.35294117647058826,0.8980392156862745,0.021333254736326142,-0.3525439756525103
p214-010-60176-ml.png,3762512.0,0.2780389980594525,0.08282432908967541,0.054901960784313725,0.21176470588235294,0.27450980392156865,0.3333333333333333,0.9411764705882353,0.636881502607315,1.010204148037636
p214-010-60176-mr.png,3438528.0,0.2893045637951051,0.09688781876049544,0.054901960784313725,0.21176470588235294,0.2823529411764706,0.34901960784313724,0.9686274509803922,0.8597109653967817,1.8745116300844493
p214-010-60181-cl.png,4106928.0,0.27972671983516995,0.10896426112149409,0.03529411764705882,0.19607843137254902,0.2784313725490196,0.35294117647058826,0.8705882352941177,0.306154255264516,-0.20949897516122837
p214-010-60181-cr.png,4758656.0,0.28617114316541886,0.10011612481988356,0.027450980392156862,0.21176470588235294,0.2901960784313726,0.3568627450980392,0.803921568627451,0.0915070108738477,-0.3528093121353038
p214-010-60181-ml.png,4323632.0,0.287591508032789,0.09861039269628243,0.011764705882352941,0.2196078431372549,0.28627450980392155,0.34901960784313724,0.8588235294117647,0.3816517128707013,0.3142454197590073
p214-010-60181-mr.png,5021376.0,0.2865340285446953,0.10066178025892247,0.00784313725490196,0.2196078431372549,0.28627450980392155,0.34901960784313724,0.9450980392156862,0.34522182626281456,0.6087016332128574
p214-010-60182-cl.png,4589472.0,0.27148579080428403,0.11926307780805365,0.023529411764705882,0.17647058823529413,0.2627450980392157,0.3568627450980392,0.8431372549019608,0.3978371042974122,-0.4459370280955797
p214-010-60182-cr.png,4684576.0,0.254094260507206,0.10708484874717934,0.027450980392156862,0.17254901960784313,0.25882352941176473,0.32941176470588235,0.7843137254901961,0.1423294354303582,-0.4957119727357608
p214-010-60182-ml.png,4339264.0,0.2679718288179565,0.108009170950861,0.011764705882352941,0.1843137254901961,0.25882352941176473,0.33725490196078434,0.8666666666666667,0.5544426170528041,0.17551831568415358
p214-010-60182-mr.png,4712896.0,0.28056524639011354,0.11115474644034828,0.00784313725490196,0.19607843137254902,0.27450980392156865,0.35294117647058826,0.9176470588235294,0.5576052268728691,0.48832729417322157
p214-010-60194-cl.png,1610464.0,0.2965877572440943,0.20010191684745834,0.023529411764705882,0.13725490196078433,0.23921568627450981,0.40784313725490196,0.984313725490196,0.9209296606944688,-0.1045657671987736
p214-010-60194-cr.png,1635776.0,0.32891327370965623,0.20092467111470264,0.0196078431372549,0.1607843137254902,0.29411764705882354,0.4666666666666667,0.9529411764705882,0.6604526561514165,-0.3394377854946461
p214-010-60194-ml.png,2060144.0,0.2943346830962053,0.1984893134621023,0.0196078431372549,0.13333333333333333,0.23921568627450981,0.4117647058823529,0.9882352941176471,0.9670516784144475,0.14362640476462604
p214-010-60194-mr.png,1950800.0,0.30606754192347435,0.210357792864383,0.01568627450980392,0.12549019607843137,0.24313725490196078,0.4588235294117647,0.9529411764705882,0.7630552581685852,-0.47711631366066093
p214-010-60196-cl.png,2071824.0,0.3253533970407662,0.18393973493525553,0.03137254901960784,0.16862745098039217,0.2980392156862745,0.4392156862745098,0.9568627450980393,0.6838791407995707,-0.24050454082057454
p214-010-60196-cr.png,1877456.0,0.30050020545114786,0.18061005178297432,0.0196078431372549,0.13725490196078433,0.2823529411764706,0.4235294117647059,0.9058823529411765,0.5377311571927825,-0.6060132409278034
p214-010-60196-ml.png,2687232.0,0.3292480040982767,0.16340730952244725,0.043137254901960784,0.18823529411764706,0.30196078431372547,0.43529411764705883,0.9529411764705882,0.7753242032470039,-0.00270307201070812
